"";"X1";"X2";"X3";"X4";"X5";"X6";"X7";"X8";"X9";"X10";"X11";"X12";"X13";"X14";"X15";"X16";"X17";"X18";"X19";"X20";"X21";"X22";"X23";"X24";"X25";"X26";"X27";"X28";"X29";"X30";"X31";"X32";"X33";"X34";"X35";"X36";"X37";"X38";"X39";"X40";"X41";"X42";"X43";"X44";"X45";"X46";"X47";"X48";"X49";"X50";"X51";"X52";"X53";"X54";"X55";"X56";"X57";"X58";"X59";"X60";"X61";"X62";"X63";"X64";"X65";"X66";"X67";"X68";"X69";"X70";"X71"
"172";3;66;6;104;12;423;769,230769230769;385,714285714286;1000;1000;700;538,461538461538;772,727272727273;827,586206896552;161,290322580645;400;284,831775700935;360,760747663551;338,484112149533;343,663551401869;336,235514018692;161,228037383178;347,532710280374;348,622429906542;332,654205607477;336,478504672897;769,230769230769;385,714285714286;1000;1000;700;538,461538461538;772,727272727273;827,586206896552;161,290322580645;400;769,230769230769;385,714285714286;1000;1000;700;538,461538461538;772,727272727273;827,586206896552;161,290322580645;400;769,230769230769;385,714285714286;1000;1000;700;538,461538461538;772,727272727273;827,586206896552;161,290322580645;400;769,230769230769;385,714285714286;1000;1000;700;538,461538461538;772,727272727273;827,586206896552;161,290322580645;400;28,1015330525017;13,6129292184111;37,9765016288141;-87,1264234317653;535
"173";2;70;6;108;17;419;589,74358974359;471,428571428571;1000;380,952380952381;700;846,153846153846;772,727272727273;827,586206896552;161,290322580645;400;288,491588785047;366,001869158878;339,123364485981;337,091588785047;330,540186915888;160,411214953271;342,472897196262;352,684112149533;332,648598130841;333,115887850467;589,74358974359;471,428571428571;1000;380,952380952381;700;846,153846153846;772,727272727273;827,586206896552;161,290322580645;400;589,74358974359;471,428571428571;1000;380,952380952381;700;846,153846153846;772,727272727273;827,586206896552;161,290322580645;400;589,74358974359;471,428571428571;1000;380,952380952381;700;846,153846153846;772,727272727273;827,586206896552;161,290322580645;400;589,74358974359;471,428571428571;1000;380,952380952381;700;846,153846153846;772,727272727273;827,586206896552;161,290322580645;400;27,5151686664968;13,5862718087757;39,8968391438976;-85,1462538143572;535
"174";4;64;5;105;16;418;564,102564102564;528,571428571429;1000;761,904761904762;633,333333333333;538,461538461538;772,727272727273;655,172413793103;161,290322580645;233,333333333333;282,644859813084;371,392523364486;342,998130841122;339,302803738318;335,132710280374;161,407476635514;346,429906542056;346,457943925234;330,265420560748;334,398130841121;564,102564102564;528,571428571429;1000;761,904761904762;633,333333333333;538,461538461538;772,727272727273;655,172413793103;161,290322580645;233,333333333333;564,102564102564;528,571428571429;1000;761,904761904762;633,333333333333;538,461538461538;772,727272727273;655,172413793103;161,290322580645;233,333333333333;564,102564102564;528,571428571429;1000;761,904761904762;633,333333333333;538,461538461538;772,727272727273;655,172413793103;161,290322580645;233,333333333333;564,102564102564;528,571428571429;1000;761,904761904762;633,333333333333;538,461538461538;772,727272727273;655,172413793103;161,290322580645;233,333333333333;30,0287069935716;14,9986230061998;41,1896810009493;-85,7839601184368;535
"175";2;71;6;110;14;415;769,230769230769;371,428571428571;1000;761,904761904762;800;846,153846153846;772,727272727273;413,793103448276;161,290322580645;233,333333333333;286,110280373832;365,94953271028;338,558878504673;343,242990654206;336,34953271028;157,878504672897;347,730841121495;351,757009345794;329,828037383178;334,979439252336;769,230769230769;371,428571428571;1000;761,904761904762;800;846,153846153846;772,727272727273;413,793103448276;161,290322580645;233,333333333333;769,230769230769;371,428571428571;1000;761,904761904762;800;846,153846153846;772,727272727273;413,793103448276;161,290322580645;233,333333333333;769,230769230769;371,428571428571;1000;761,904761904762;800;846,153846153846;772,727272727273;413,793103448276;161,290322580645;233,333333333333;769,230769230769;371,428571428571;1000;761,904761904762;800;846,153846153846;772,727272727273;413,793103448276;161,290322580645;233,333333333333;24,8313760090407;11,3140319544668;37,2418350645604;-86,8675170595533;535
"176";3;73;5;104;17;418;666,666666666667;471,428571428571;1000;380,952380952381;800;846,153846153846;772,727272727273;655,172413793103;161,290322580645;400;287,18691588785;360,091588785047;339,583177570093;337,168224299065;334,917757009346;156,753271028037;342,633644859813;344,631775700935;335,231775700935;332,319626168224;666,666666666667;471,428571428571;1000;380,952380952381;800;846,153846153846;772,727272727273;655,172413793103;161,290322580645;400;666,666666666667;471,428571428571;1000;380,952380952381;800;846,153846153846;772,727272727273;655,172413793103;161,290322580645;400;666,666666666667;471,428571428571;1000;380,952380952381;800;846,153846153846;772,727272727273;655,172413793103;161,290322580645;400;666,666666666667;471,428571428571;1000;380,952380952381;800;846,153846153846;772,727272727273;655,172413793103;161,290322580645;400;27,7724629550933;13,1801934730597;40,2024809405754;-84,5721295989925;535
"177";3;72;8;105;15;414;846,153846153846;571,428571428571;1000;380,952380952381;800;846,153846153846;1000;413,793103448276;161,290322580645;233,333333333333;286,900934579439;361,508411214953;343,299065420561;341,067289719626;334,757009345794;158,607476635514;342,710280373832;347,246728971963;330,257943925234;333,618691588785;846,153846153846;571,428571428571;1000;380,952380952381;800;846,153846153846;1000;413,793103448276;161,290322580645;233,333333333333;846,153846153846;571,428571428571;1000;380,952380952381;800;846,153846153846;1000;413,793103448276;161,290322580645;233,333333333333;846,153846153846;571,428571428571;1000;380,952380952381;800;846,153846153846;1000;413,793103448276;161,290322580645;233,333333333333;846,153846153846;571,428571428571;1000;380,952380952381;800;846,153846153846;1000;413,793103448276;161,290322580645;233,333333333333;24,3719524556213;11,4920760902283;38,3353999955028;-86,4788024927133;535
"178";1;65;8;109;13;418;641,025641025641;500;1166,66666666667;761,904761904762;800;846,153846153846;1000;1000;161,290322580645;233,333333333333;286,928971962617;362,792523364486;339,665420560748;340,345794392523;334,469158878505;158,314018691589;351,581308411215;353,426168224299;329,94953271028;336,091588785047;641,025641025641;500;1166,66666666667;761,904761904762;800;846,153846153846;1000;1000;161,290322580645;233,333333333333;641,025641025641;500;1166,66666666667;761,904761904762;800;846,153846153846;1000;1000;161,290322580645;233,333333333333;641,025641025641;500;1166,66666666667;761,904761904762;800;846,153846153846;1000;1000;161,290322580645;233,333333333333;641,025641025641;500;1166,66666666667;761,904761904762;800;846,153846153846;1000;1000;161,290322580645;233,333333333333;27,2260029747043;13,7392091229148;37,3261770633313;-86,8822885208551;535
"179";3;76;6;107;16;412;717,948717948718;242,857142857143;1166,66666666667;380,952380952381;733,333333333333;846,153846153846;1000;655,172413793103;161,290322580645;233,333333333333;283,743925233645;363,099065420561;343,96261682243;340,127102803738;340,844859813084;158,25046728972;347,007476635514;349,300934579439;333,401869158879;333,635514018692;717,948717948718;242,857142857143;1166,66666666667;380,952380952381;733,333333333333;846,153846153846;1000;655,172413793103;161,290322580645;233,333333333333;717,948717948718;242,857142857143;1166,66666666667;380,952380952381;733,333333333333;846,153846153846;1000;655,172413793103;161,290322580645;233,333333333333;717,948717948718;242,857142857143;1166,66666666667;380,952380952381;733,333333333333;846,153846153846;1000;655,172413793103;161,290322580645;233,333333333333;717,948717948718;242,857142857143;1166,66666666667;380,952380952381;733,333333333333;846,153846153846;1000;655,172413793103;161,290322580645;233,333333333333;30,5623978105233;13,6546506459114;40,4435993106225;-84,9181630803143;535
"180";2;78;6;108;18;411;846,153846153846;500;1166,66666666667;1000;700;538,461538461538;772,727272727273;482,758620689655;161,290322580645;400;294,435514018692;364,676635514019;343,355140186916;343,715887850467;340,94953271028;159,551401869159;352,740186915888;348,491588785047;335,108411214953;334,788785046729;846,153846153846;500;1166,66666666667;1000;700;538,461538461538;772,727272727273;482,758620689655;161,290322580645;400;846,153846153846;500;1166,66666666667;1000;700;538,461538461538;772,727272727273;482,758620689655;161,290322580645;400;846,153846153846;500;1166,66666666667;1000;700;538,461538461538;772,727272727273;482,758620689655;161,290322580645;400;846,153846153846;500;1166,66666666667;1000;700;538,461538461538;772,727272727273;482,758620689655;161,290322580645;400;24,6286513327666;11,9864810381421;37,1258651372334;-87,6263606963616;535
"181";6;80;7;82;20;334;538,461538461538;328,571428571429;1111,11111111111;619,047619047619;633,333333333333;846,153846153846;1000;586,206896551724;161,290322580645;400;326,810690423163;359,053452115813;344,541202672606;341,501113585746;333,594654788419;187,962138084633;350,267260579065;349,795100222717;338,015590200445;334,612472160356;538,461538461538;328,571428571429;1111,11111111111;619,047619047619;633,333333333333;846,153846153846;1000;586,206896551724;161,290322580645;400;538,461538461538;328,571428571429;1111,11111111111;619,047619047619;633,333333333333;846,153846153846;1000;586,206896551724;161,290322580645;400;538,461538461538;328,571428571429;1111,11111111111;619,047619047619;633,333333333333;846,153846153846;1000;586,206896551724;161,290322580645;400;538,461538461538;328,571428571429;1111,11111111111;619,047619047619;633,333333333333;846,153846153846;1000;586,206896551724;161,290322580645;400;11,1358067877194;2,70027625628791;33,0249412452098;-85,5513812367456;449
"182";6;82;7;83;22;332;564,102564102564;328,571428571429;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;655,172413793103;161,290322580645;233,333333333333;330,271714922049;360,412026726058;344,109131403118;344,158129175947;333,340757238307;184,973273942094;347,062360801782;346,543429844098;338,510022271715;333,193763919822;564,102564102564;328,571428571429;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;655,172413793103;161,290322580645;233,333333333333;564,102564102564;328,571428571429;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;655,172413793103;161,290322580645;233,333333333333;564,102564102564;328,571428571429;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;655,172413793103;161,290322580645;233,333333333333;564,102564102564;328,571428571429;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;655,172413793103;161,290322580645;233,333333333333;12,0533473163139;2,46321802594584;34,2630387670559;-84,7245973365276;449
"183";6;74;8;86;20;342;641,025641025641;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;344,827586206897;419,354838709677;400;329,86859688196;363,663697104677;349,719376391982;346,688195991091;332,815144766147;187,077951002227;352,456570155902;343,389755011136;340,485523385301;337,327394209354;641,025641025641;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;344,827586206897;419,354838709677;400;641,025641025641;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;344,827586206897;419,354838709677;400;641,025641025641;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;344,827586206897;419,354838709677;400;641,025641025641;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1000;344,827586206897;419,354838709677;400;10,1120511971897;3,06234930377255;31,4121739822329;-87,2046038189459;449
"184";5;80;10;89;19;333;564,102564102564;328,571428571429;1111,11111111111;857,142857142857;433,333333333333;653,846153846154;1000;413,793103448276;161,290322580645;400;326,574610244989;359,347438752784;350,866369710468;346,409799554566;331,543429844098;183,066815144766;351,674832962138;347,485523385301;339,380846325167;337,155902004454;564,102564102564;328,571428571429;1111,11111111111;857,142857142857;433,333333333333;653,846153846154;1000;413,793103448276;161,290322580645;400;564,102564102564;328,571428571429;1111,11111111111;857,142857142857;433,333333333333;653,846153846154;1000;413,793103448276;161,290322580645;400;564,102564102564;328,571428571429;1111,11111111111;857,142857142857;433,333333333333;653,846153846154;1000;413,793103448276;161,290322580645;400;564,102564102564;328,571428571429;1111,11111111111;857,142857142857;433,333333333333;653,846153846154;1000;413,793103448276;161,290322580645;400;8,76518497436304;0,183141425320126;29,7242173514342;-84,6885707294756;449
"185";4;75;8;82;18;343;666,666666666667;300;1277,77777777778;619,047619047619;433,333333333333;615,384615384615;1000;344,827586206897;161,290322580645;400;323,492204899777;357,670378619154;349,770601336303;344,864142538975;330,54565701559;182,485523385301;345,458797327394;346,031180400891;332,966592427617;331,175946547884;666,666666666667;300;1277,77777777778;619,047619047619;433,333333333333;615,384615384615;1000;344,827586206897;161,290322580645;400;666,666666666667;300;1277,77777777778;619,047619047619;433,333333333333;615,384615384615;1000;344,827586206897;161,290322580645;400;666,666666666667;300;1277,77777777778;619,047619047619;433,333333333333;615,384615384615;1000;344,827586206897;161,290322580645;400;666,666666666667;300;1277,77777777778;619,047619047619;433,333333333333;615,384615384615;1000;344,827586206897;161,290322580645;400;13,3126877176207;2,97364302772437;33,9909101855436;-84,3472885348441;449
"186";4;73;6;81;20;342;666,666666666667;342,857142857143;1277,77777777778;1000;433,333333333333;653,846153846154;1000;517,241379310345;161,290322580645;400;322,608017817372;359,258351893096;347,498886414254;347,456570155902;330,975501113586;186,777282850779;345,489977728285;344,423162583519;338,369710467706;333,008908685969;666,666666666667;342,857142857143;1277,77777777778;1000;433,333333333333;653,846153846154;1000;517,241379310345;161,290322580645;400;666,666666666667;342,857142857143;1277,77777777778;1000;433,333333333333;653,846153846154;1000;517,241379310345;161,290322580645;400;666,666666666667;342,857142857143;1277,77777777778;1000;433,333333333333;653,846153846154;1000;517,241379310345;161,290322580645;400;666,666666666667;342,857142857143;1277,77777777778;1000;433,333333333333;653,846153846154;1000;517,241379310345;161,290322580645;400;11,320032873926;2,78239178493249;31,924209868218;-86,8297720931949;449
"187";6;85;6;79;16;337;769,230769230769;471,428571428571;1277,77777777778;619,047619047619;433,333333333333;846,153846153846;772,727272727273;413,793103448276;161,290322580645;400;330,930957683742;362,837416481069;360,688195991091;348,387527839644;337,752783964365;189,743875278396;348,351893095768;344,055679287305;337,440979955457;337,452115812918;769,230769230769;471,428571428571;1277,77777777778;619,047619047619;433,333333333333;846,153846153846;772,727272727273;413,793103448276;161,290322580645;400;769,230769230769;471,428571428571;1277,77777777778;619,047619047619;433,333333333333;846,153846153846;772,727272727273;413,793103448276;161,290322580645;400;769,230769230769;471,428571428571;1277,77777777778;619,047619047619;433,333333333333;846,153846153846;772,727272727273;413,793103448276;161,290322580645;400;769,230769230769;471,428571428571;1277,77777777778;619,047619047619;433,333333333333;846,153846153846;772,727272727273;413,793103448276;161,290322580645;400;9,99432311350428;2,5411627212276;31,6089732008454;-86,5424279180932;449
"188";5;76;7;85;18;340;692,307692307692;357,142857142857;1111,11111111111;619,047619047619;433,333333333333;615,384615384615;1000;413,793103448276;161,290322580645;400;324,668151447661;360,391982182628;346,864142538975;352,102449888641;333,376391982183;184,93986636971;344,273942093541;343,155902004454;335,458797327394;329,741648106904;692,307692307692;357,142857142857;1111,11111111111;619,047619047619;433,333333333333;615,384615384615;1000;413,793103448276;161,290322580645;400;692,307692307692;357,142857142857;1111,11111111111;619,047619047619;433,333333333333;615,384615384615;1000;413,793103448276;161,290322580645;400;692,307692307692;357,142857142857;1111,11111111111;619,047619047619;433,333333333333;615,384615384615;1000;413,793103448276;161,290322580645;400;692,307692307692;357,142857142857;1111,11111111111;619,047619047619;433,333333333333;615,384615384615;1000;413,793103448276;161,290322580645;400;14,1582530906351;3,04782502239864;33,8528991697135;-84,2865268269657;449
"189";6;75;8;85;17;338;564,102564102564;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1318,18181818182;344,827586206897;161,290322580645;233,333333333333;330,663697104677;361,387527839644;344,378619153675;340,672605790646;331,922048997773;182,316258351893;348,41425389755;348,193763919822;337,703786191537;334,380846325167;564,102564102564;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1318,18181818182;344,827586206897;161,290322580645;233,333333333333;564,102564102564;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1318,18181818182;344,827586206897;161,290322580645;233,333333333333;564,102564102564;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1318,18181818182;344,827586206897;161,290322580645;233,333333333333;564,102564102564;242,857142857143;1277,77777777778;619,047619047619;433,333333333333;538,461538461538;1318,18181818182;344,827586206897;161,290322580645;233,333333333333;11,8793362466802;3,39312120317672;32,6473416756714;-85,4162122336958;449
"190";5;77;7;84;19;336;717,948717948718;457,142857142857;1277,77777777778;619,047619047619;433,333333333333;653,846153846154;1000;586,206896551724;161,290322580645;233,333333333333;329,193763919822;361,104677060134;348,251670378619;340,830734966592;335,559020044543;183,84855233853;351,042316258352;346,650334075724;340,316258351893;336,124721603564;717,948717948718;457,142857142857;1277,77777777778;619,047619047619;433,333333333333;653,846153846154;1000;586,206896551724;161,290322580645;233,333333333333;717,948717948718;457,142857142857;1277,77777777778;619,047619047619;433,333333333333;653,846153846154;1000;586,206896551724;161,290322580645;233,333333333333;717,948717948718;457,142857142857;1277,77777777778;619,047619047619;433,333333333333;653,846153846154;1000;586,206896551724;161,290322580645;233,333333333333;717,948717948718;457,142857142857;1277,77777777778;619,047619047619;433,333333333333;653,846153846154;1000;586,206896551724;161,290322580645;233,333333333333;10,4787257454052;2,62851327861152;32,7032403884921;-85,2992966667415;449
"191";1;19;2;38;3;139;461,538461538462;242,857142857143;1000;1000;600;346,153846153846;727,272727272727;586,206896551724;161,290322580645;233,333333333333;349,295081967213;385,879781420765;367,355191256831;364,874316939891;350,169398907104;380,415300546448;376,956284153005;368,939890710382;345,20218579235;371,44262295082;461,538461538462;242,857142857143;1000;1000;600;346,153846153846;727,272727272727;586,206896551724;161,290322580645;233,333333333333;461,538461538462;242,857142857143;1000;1000;600;346,153846153846;727,272727272727;586,206896551724;161,290322580645;233,333333333333;461,538461538462;242,857142857143;1000;1000;600;346,153846153846;727,272727272727;586,206896551724;161,290322580645;233,333333333333;461,538461538462;242,857142857143;1000;1000;600;346,153846153846;727,272727272727;586,206896551724;161,290322580645;233,333333333333;31,6135019028136;17,8996311786335;46,3108388196694;-81,4181627121194;183
"192";1;20;2;39;5;136;461,538461538462;314,285714285714;833,333333333333;1000;400;538,461538461538;409,090909090909;586,206896551724;161,290322580645;233,333333333333;363,03825136612;389,748633879781;363,169398907104;376,153005464481;354,901639344262;381,398907103825;385,622950819672;363,420765027322;350,677595628415;358,612021857923;461,538461538462;314,285714285714;833,333333333333;1000;400;538,461538461538;409,090909090909;586,206896551724;161,290322580645;233,333333333333;461,538461538462;314,285714285714;833,333333333333;1000;400;538,461538461538;409,090909090909;586,206896551724;161,290322580645;233,333333333333;461,538461538462;314,285714285714;833,333333333333;1000;400;538,461538461538;409,090909090909;586,206896551724;161,290322580645;233,333333333333;461,538461538462;314,285714285714;833,333333333333;1000;400;538,461538461538;409,090909090909;586,206896551724;161,290322580645;233,333333333333;33,8772072346401;18,0940715426898;45,0999074815122;-80,8098771657604;183
"193";1;17;0;36;3;141;461,538461538462;285,714285714286;722,222222222222;1000;533,333333333333;346,153846153846;863,636363636364;344,827586206897;64,5161290322581;133,333333333333;353,502732240437;392,650273224044;362,409836065574;377,251366120219;356,415300546448;390,907103825137;379,103825136612;363,07650273224;351,060109289618;372,803278688525;461,538461538462;285,714285714286;722,222222222222;1000;533,333333333333;346,153846153846;863,636363636364;344,827586206897;64,5161290322581;133,333333333333;461,538461538462;285,714285714286;722,222222222222;1000;533,333333333333;346,153846153846;863,636363636364;344,827586206897;64,5161290322581;133,333333333333;461,538461538462;285,714285714286;722,222222222222;1000;533,333333333333;346,153846153846;863,636363636364;344,827586206897;64,5161290322581;133,333333333333;461,538461538462;285,714285714286;722,222222222222;1000;533,333333333333;346,153846153846;863,636363636364;344,827586206897;64,5161290322581;133,333333333333;30,09559150899;18,1030220444033;44,6636520008341;-83,8295113316471;183
"194";1;20;2;37;4;137;461,538461538462;271,428571428571;833,333333333333;619,047619047619;433,333333333333;346,153846153846;1045,45454545455;344,827586206897;161,290322580645;233,333333333333;369,20218579235;394,098360655738;365,830601092896;371,868852459016;357,256830601093;373,306010928962;390,098360655738;369,071038251366;350,803278688525;366,573770491803;461,538461538462;271,428571428571;833,333333333333;619,047619047619;433,333333333333;346,153846153846;1045,45454545455;344,827586206897;161,290322580645;233,333333333333;461,538461538462;271,428571428571;833,333333333333;619,047619047619;433,333333333333;346,153846153846;1045,45454545455;344,827586206897;161,290322580645;233,333333333333;461,538461538462;271,428571428571;833,333333333333;619,047619047619;433,333333333333;346,153846153846;1045,45454545455;344,827586206897;161,290322580645;233,333333333333;461,538461538462;271,428571428571;833,333333333333;619,047619047619;433,333333333333;346,153846153846;1045,45454545455;344,827586206897;161,290322580645;233,333333333333;30,6285954234582;16,4391831843077;43,2406879561929;-84,6870120954165;183
"195";1;19;2;38;3;139;461,538461538462;242,857142857143;1000;619,047619047619;433,333333333333;538,461538461538;590,909090909091;413,793103448276;161,290322580645;233,333333333333;359,890710382514;387,311475409836;367,590163934426;382,650273224044;357,75956284153;391,191256830601;374,748633879781;361,950819672131;352,622950819672;364,349726775956;461,538461538462;242,857142857143;1000;619,047619047619;433,333333333333;538,461538461538;590,909090909091;413,793103448276;161,290322580645;233,333333333333;461,538461538462;242,857142857143;1000;619,047619047619;433,333333333333;538,461538461538;590,909090909091;413,793103448276;161,290322580645;233,333333333333;461,538461538462;242,857142857143;1000;619,047619047619;433,333333333333;538,461538461538;590,909090909091;413,793103448276;161,290322580645;233,333333333333;461,538461538462;242,857142857143;1000;619,047619047619;433,333333333333;538,461538461538;590,909090909091;413,793103448276;161,290322580645;233,333333333333;32,5481156345987;20,2733175618969;46,9035117214129;-81,2542922392894;183
"196";2;21;1;36;3;136;333,333333333333;314,285714285714;833,333333333333;619,047619047619;533,333333333333;346,153846153846;409,090909090909;586,206896551724;161,290322580645;233,333333333333;363,010928961749;387,994535519126;371,825136612022;366,092896174863;359,792349726776;380,857923497268;384,256830601093;359,978142076503;344,497267759563;367,967213114754;333,333333333333;314,285714285714;833,333333333333;619,047619047619;533,333333333333;346,153846153846;409,090909090909;586,206896551724;161,290322580645;233,333333333333;333,333333333333;314,285714285714;833,333333333333;619,047619047619;533,333333333333;346,153846153846;409,090909090909;586,206896551724;161,290322580645;233,333333333333;333,333333333333;314,285714285714;833,333333333333;619,047619047619;533,333333333333;346,153846153846;409,090909090909;586,206896551724;161,290322580645;233,333333333333;333,333333333333;314,285714285714;833,333333333333;619,047619047619;533,333333333333;346,153846153846;409,090909090909;586,206896551724;161,290322580645;233,333333333333;36,1281114030537;20,4773528665145;47,6662561022438;-80,1037246445118;183
"197";1;21;2;37;3;135;435,897435897436;271,428571428571;833,333333333333;1000;533,333333333333;538,461538461538;590,909090909091;586,206896551724;161,290322580645;233,333333333333;367,360655737705;389,398907103825;365,185792349727;363,650273224044;360,890710382514;380,846994535519;380,743169398907;367,666666666667;351,989071038251;363,311475409836;435,897435897436;271,428571428571;833,333333333333;1000;533,333333333333;538,461538461538;590,909090909091;586,206896551724;161,290322580645;233,333333333333;435,897435897436;271,428571428571;833,333333333333;1000;533,333333333333;538,461538461538;590,909090909091;586,206896551724;161,290322580645;233,333333333333;435,897435897436;271,428571428571;833,333333333333;1000;533,333333333333;538,461538461538;590,909090909091;586,206896551724;161,290322580645;233,333333333333;435,897435897436;271,428571428571;833,333333333333;1000;533,333333333333;538,461538461538;590,909090909091;586,206896551724;161,290322580645;233,333333333333;35,3074477217259;22,2348849341013;49,7311798491944;-79,1695845577651;183
"198";1;19;3;39;4;135;512,820512820513;314,285714285714;1000;1000;233,333333333333;384,615384615385;500;413,793103448276;161,290322580645;233,333333333333;367,775956284153;397,912568306011;366,016393442623;368,693989071038;352,934426229508;384,573770491803;379,054644808743;364,169398907104;357,617486338798;362,114754098361;512,820512820513;314,285714285714;1000;1000;233,333333333333;384,615384615385;500;413,793103448276;161,290322580645;233,333333333333;512,820512820513;314,285714285714;1000;1000;233,333333333333;384,615384615385;500;413,793103448276;161,290322580645;233,333333333333;512,820512820513;314,285714285714;1000;1000;233,333333333333;384,615384615385;500;413,793103448276;161,290322580645;233,333333333333;512,820512820513;314,285714285714;1000;1000;233,333333333333;384,615384615385;500;413,793103448276;161,290322580645;233,333333333333;35,0646779849903;21,4885492937673;49,237901758465;-79,0015831289238;183
"199";1;19;1;34;4;142;358,974358974359;171,428571428571;1000;1000;433,333333333333;346,153846153846;590,909090909091;586,206896551724;161,290322580645;233,333333333333;349,814207650273;393,311475409836;366,420765027322;364,158469945355;352,158469945355;386,349726775956;374,715846994536;364,087431693989;353,562841530055;371,830601092896;358,974358974359;171,428571428571;1000;1000;433,333333333333;346,153846153846;590,909090909091;586,206896551724;161,290322580645;233,333333333333;358,974358974359;171,428571428571;1000;1000;433,333333333333;346,153846153846;590,909090909091;586,206896551724;161,290322580645;233,333333333333;358,974358974359;171,428571428571;1000;1000;433,333333333333;346,153846153846;590,909090909091;586,206896551724;161,290322580645;233,333333333333;358,974358974359;171,428571428571;1000;1000;433,333333333333;346,153846153846;590,909090909091;586,206896551724;161,290322580645;233,333333333333;29,6143381584379;18,3831383886054;43,4970402121137;-86,4448770943357;183
"200";0;16;2;38;3;139;435,897435897436;500;833,333333333333;619,047619047619;366,666666666667;384,615384615385;636,363636363636;344,827586206897;161,290322580645;233,333333333333;354,530054644809;390,841530054645;360,732240437158;361,377049180328;355,639344262295;369,48087431694;377,907103825137;364,196721311475;340,453551912568;359,065573770492;435,897435897436;500;833,333333333333;619,047619047619;366,666666666667;384,615384615385;636,363636363636;344,827586206897;161,290322580645;233,333333333333;435,897435897436;500;833,333333333333;619,047619047619;366,666666666667;384,615384615385;636,363636363636;344,827586206897;161,290322580645;233,333333333333;435,897435897436;500;833,333333333333;619,047619047619;366,666666666667;384,615384615385;636,363636363636;344,827586206897;161,290322580645;233,333333333333;435,897435897436;500;833,333333333333;619,047619047619;366,666666666667;384,615384615385;636,363636363636;344,827586206897;161,290322580645;233,333333333333;28,5427341786377;18,2347885327311;43,9200437975102;-84,0246209443075;183
"201";3;65;7;113;21;354;564,102564102564;328,571428571429;1333,33333333333;1000;433,333333333333;538,461538461538;727,272727272727;413,793103448276;419,354838709677;400;312,715176715177;364,706860706861;347,426195426195;340,550935550936;335,033264033264;192,821205821206;344,995841995842;353,877338877339;333,318087318087;333,12474012474;564,102564102564;328,571428571429;1333,33333333333;1000;433,333333333333;538,461538461538;727,272727272727;413,793103448276;419,354838709677;400;564,102564102564;328,571428571429;1333,33333333333;1000;433,333333333333;538,461538461538;727,272727272727;413,793103448276;419,354838709677;400;564,102564102564;328,571428571429;1333,33333333333;1000;433,333333333333;538,461538461538;727,272727272727;413,793103448276;419,354838709677;400;564,102564102564;328,571428571429;1333,33333333333;1000;433,333333333333;538,461538461538;727,272727272727;413,793103448276;419,354838709677;400;24,0643187869558;15,9034719978399;50,1721615079203;-74,2760289153495;481
"202";4;69;8;116;20;350;384,615384615385;528,571428571429;1000;1000;600;538,461538461538;1181,81818181818;413,793103448276;161,290322580645;233,333333333333;304,555093555094;362,548856548857;345,760914760915;339,482328482328;330,611226611227;193,814968814969;341,717255717256;344,75051975052;329,29106029106;333,615384615385;384,615384615385;528,571428571429;1000;1000;600;538,461538461538;1181,81818181818;413,793103448276;161,290322580645;233,333333333333;384,615384615385;528,571428571429;1000;1000;600;538,461538461538;1181,81818181818;413,793103448276;161,290322580645;233,333333333333;384,615384615385;528,571428571429;1000;1000;600;538,461538461538;1181,81818181818;413,793103448276;161,290322580645;233,333333333333;384,615384615385;528,571428571429;1000;1000;600;538,461538461538;1181,81818181818;413,793103448276;161,290322580645;233,333333333333;24,7962023535704;15,8315539684625;52,4510304540049;-72,5249107531082;481
